step	runtime	x	y	z	vpar	mu	vz	Bx	By	Bz
2625	1.837500e-06	2.242498e-01	8.053612e-02	2.876648e-03	6.690309e+04	5.709071e-23	-1.394971e-02	4.280587e-02	1.448362e-03
2650	1.855000e-06	2.240070e-01	8.127750e-02	2.902052e-03	6.690309e+04	5.709071e-23	-1.407319e-02	4.274557e-02	1.454040e-03
2675	1.872500e-06	2.237619e-01	8.201813e-02	2.927565e-03	6.690309e+04	5.709071e-23	-1.419715e-02	4.268551e-02	1.459486e-03
2700	1.890000e-06	2.235146e-01	8.275801e-02	2.953182e-03	6.690309e+04	5.709071e-23	-1.432159e-02	4.262566e-02	1.464697e-03
2725	1.907500e-06	2.232651e-01	8.349713e-02	2.978900e-03	6.690309e+04	5.709071e-23	-1.444651e-02	4.256605e-02	1.469665e-03
2750	1.925000e-06	2.230133e-01	8.423548e-02	3.004713e-03	6.690309e+04	5.709071e-23	-1.457192e-02	4.250665e-02	1.474385e-03
2775	1.942500e-06	2.227592e-01	8.497304e-02	3.030645e-03	6.690309e+04	5.709071e-23	-1.469572e-02	4.243460e-02	1.482705e-03
2800	1.960000e-06	2.225027e-01	8.570980e-02	3.056750e-03	6.690309e+04	5.709071e-23	-1.481962e-02	4.236026e-02	1.491520e-03
2825	1.977500e-06	2.222440e-01	8.644573e-02	3.083022e-03	6.690309e+04	5.709071e-23	-1.494406e-02	4.228625e-02	1.500038e-03
2850	1.995000e-06	2.219829e-01	8.718083e-02	3.109456e-03	6.690309e+04	5.709071e-23	-1.506903e-02	4.221258e-02	1.508252e-03
2875	2.012500e-06	2.217195e-01	8.791509e-02	3.136047e-03	6.690309e+04	5.709071e-23	-1.519455e-02	4.213926e-02	1.516153e-03
2900	2.030000e-06	2.214537e-01	8.864850e-02	3.162787e-03	6.690309e+04	5.709071e-23	-1.532062e-02	4.206631e-02	1.523734e-03
2925	2.047500e-06	2.211856e-01	8.938105e-02	3.189672e-03	6.690309e+04	5.709071e-23	-1.544723e-02	4.199370e-02	1.530994e-03
2950	2.065000e-06	2.209152e-01	9.011273e-02	3.216695e-03	6.690309e+04	5.709071e-23	-1.557440e-02	4.192144e-02	1.537926e-03
2975	2.082500e-06	2.206423e-01	9.084352e-02	3.243849e-03	6.690309e+04	5.709071e-23	-1.570212e-02	4.184951e-02	1.544525e-03
3000	2.100000e-06	2.203671e-01	9.157342e-02	3.271128e-03	6.690309e+04	5.709071e-23	-1.583040e-02	4.177793e-02	1.550784e-03
3025	2.117500e-06	2.200895e-01	9.230241e-02	3.298526e-03	6.690309e+04	5.709071e-23	-1.595924e-02	4.170670e-02	1.556697e-03
3050	2.135000e-06	2.198095e-01	9.303049e-02	3.326036e-03	6.690309e+04	5.709071e-23	-1.608865e-02	4.163581e-02	1.562259e-03
3075	2.152500e-06	2.195272e-01	9.375764e-02	3.353651e-03	6.690309e+04	5.709071e-23	-1.621860e-02	4.156480e-02	1.567593e-03
3100	2.170000e-06	2.192424e-01	9.448383e-02	3.381407e-03	6.690309e+04	5.709071e-23	-1.634835e-02	4.147929e-02	1.576712e-03
3125	2.187500e-06	2.189551e-01	9.520904e-02	3.409337e-03	6.690309e+04	5.709071e-23	-1.647869e-02	4.139425e-02	1.585458e-03
